fecha,codigo_producto,unidades_vendidas,monto_total,num_facturas
2023-09-11,17507,6.0,300.65999999999997,5
2023-09-11,18101,1.0,78.35,1
2023-09-11,2721,3.0,123.9,1
2023-09-11,44022,1.0,82.91,1
2023-09-11,44072,1.0,43.73,1
2023-09-11,4500,1.0,34.62,1
2023-09-11,4502,1.0,46.47,1
2023-09-11,45225,3.0,156.71,1
2023-09-11,4703,1.0,56.49,1
2023-09-11,8203,2.0,54.05,1
2023-09-11,8205,4.0,108.12,1
2023-09-11,8206,5.0,135.14,1
2023-09-11,8212,1.0,20.34,1
2023-09-11,8222,1.0,49.81,1
2023-09-12,12100,1.0,19.43,1
2023-09-12,17501,1.0,53.75,1
2023-09-12,8202,1.0,27.03,1
2023-09-12,8205,1.0,27.03,1
2023-09-13,12100,1.0,19.43,1
2023-09-13,12130,2.0,123.92,2
2023-09-13,12134,2.0,123.92,2
2023-09-13,12136,2.0,123.92,1
2023-09-13,15030,1.0,72.88,1
2023-09-13,15032,1.0,73.8,1
2023-09-13,15034,1.0,70.15,1
2023-09-13,17222,3.0,207.71999999999997,2
2023-09-13,17322,1.0,71.06,1
2023-09-13,17400,1.0,77.74,1
2023-09-13,17501,1.0,53.75,1
2023-09-13,17504,3.0,158.52,3
2023-09-13,17507,1.0,50.11,1
2023-09-13,17700,2.0,145.76,2
2023-09-13,17704,1.0,74.1,1
2023-09-13,18101,1.0,78.35,1
2023-09-13,20002,1.0,38.57,1
2023-09-13,2621,1.0,52.39,1
2023-09-13,2721,1.0,41.3,1
2023-09-13,3527,1.0,37.96,1
2023-09-13,44022,2.0,165.82,2
2023-09-13,44052,1.0,46.16,1
2023-09-13,45005,1.0,46.77,1
2023-09-13,7715,1.0,46.47,1
2023-09-13,8154,1.0,17.92,1
2023-09-13,8166,1.0,14.57,1
2023-09-13,8168,1.0,14.57,1
2023-09-13,8169,1.0,14.57,1
2023-09-13,8170,1.0,17.61,1
2023-09-13,8222,2.0,99.62,2
2023-09-18,12100,1.0,19.43,1
2023-09-18,12130,1.0,61.96,1
2023-09-18,17400,3.0,233.21999999999997,3
2023-09-18,17521,1.0,25.51,1
2023-09-18,18101,1.0,78.35,1
2023-09-18,3527,1.0,37.96,1
2023-09-18,4502,2.0,92.93,1
2023-09-18,4703,1.0,56.49,1
2023-09-18,8202,2.0,54.06,2
2023-09-18,8206,2.0,54.06,2
2023-09-19,12134,1.0,61.96,1
2023-09-19,12136,2.0,123.92,2
2023-09-19,14218,1.0,56.94,1
2023-09-19,15034,1.0,70.15,1
2023-09-19,17322,3.0,213.18,3
2023-09-19,2721,1.0,41.3,1
2023-09-19,8202,2.0,54.05,1
2023-09-20,15034,1.0,70.15,1
2023-09-20,17322,1.0,71.06,1
2023-09-20,17704,1.0,74.1,1
2023-09-20,3525,1.0,37.96,1
2023-09-20,45225,1.0,52.24,1
2023-09-20,8154,1.0,17.92,1
2023-09-20,8203,1.0,27.03,1
2023-09-20,8205,1.0,27.03,1
2023-09-21,17400,1.0,77.74,1
2023-09-21,45203,1.0,37.05,1
2023-09-21,8202,1.0,27.03,1
2023-09-21,8203,1.0,27.03,1
2023-09-21,8205,1.0,27.03,1
2023-09-22,12130,1.0,61.96,1
2023-09-22,12134,1.0,61.96,1
2023-09-22,12136,1.0,61.96,1
2023-09-22,17322,1.0,71.06,1
2023-09-22,17501,1.0,53.75,1
2023-09-22,17704,1.0,74.1,1
2023-09-22,8205,1.0,27.03,1
2023-09-22,8212,1.0,20.34,1
2023-09-22,8213,1.0,20.34,1
2023-09-22,8215,1.0,20.34,1
2023-09-23,12100,2.0,38.88,1
2023-09-23,12130,1.0,61.96,1
2023-09-23,17400,1.0,77.74,1
2023-09-23,17700,1.0,72.88,1
2023-09-23,21008,2.0,37.65,1
2023-09-23,26127,2.0,9.12,1
2023-09-23,8215,1.0,20.34,1
2023-09-23,8216,1.0,20.34,1
2023-09-25,12136,1.0,61.96,1
2023-09-25,17322,1.0,71.06,1
2023-09-25,17400,1.0,77.74,1
2023-09-26,17400,1.0,77.74,1
2023-09-26,20002,1.0,38.57,1
2023-09-28,12130,1.0,61.96,1
2023-09-28,15034,2.0,140.3,2
2023-09-28,17400,1.0,77.74,1
2023-09-28,18121,1.0,57.7,1
2023-09-28,3525,1.0,37.96,1
2023-09-28,4700,1.0,44.34,1
2023-09-28,8203,4.0,108.12,1
2023-09-28,8205,6.0,162.17,1
2023-09-28,9302,1.0,29.76,1
2023-09-29,10752,1.0,43.0,1
2023-09-29,13016,1.0,32.8,1
2023-09-29,14210,1.0,113.88,1
2023-09-29,14218,1.0,56.94,1
2023-09-29,15026,1.0,67.42,1
2023-09-29,15032,1.0,73.8,1
2023-09-29,17222,1.0,69.24,1
2023-09-29,17400,1.0,77.74,1
2023-09-29,17501,1.0,53.75,1
2023-09-29,17504,4.0,211.36,3
2023-09-29,17507,2.0,100.22,2
2023-09-29,20002,1.0,38.57,1
2023-09-29,44022,2.0,165.82,2
2023-09-29,45203,2.0,74.1,1
2023-09-29,4616,11.0,317.36,4
2023-09-29,4620,10.0,167.03,2
2023-09-29,7152,1.0,119.96,1
2023-09-29,8202,1.0,27.03,1
2023-09-29,8215,1.0,20.34,1
2023-09-29,9302,1.0,29.76,1
2023-10-02,12100,1.0,19.43,1
2023-10-02,17222,2.0,138.49,1
2023-10-02,17322,1.0,71.06,1
2023-10-02,17504,1.0,52.84,1
2023-10-02,8205,2.0,54.05,1
2023-10-03,12100,1.0,19.43,1
2023-10-03,17504,1.0,52.84,1
2023-10-03,26009,6.0,24.6,1
2023-10-03,26100,6.0,40.09,1
2023-10-03,26101,6.0,27.34,1
2023-10-03,44071,2.0,54.66,1
2023-10-03,4502,1.0,46.47,1
2023-10-03,4620,6.0,100.22,1
2023-10-03,8222,1.0,49.81,1
2023-10-04,12100,2.0,38.88,1
2023-10-04,12136,1.0,61.96,1
2023-10-04,15030,1.0,72.88,1
2023-10-04,15032,1.0,73.8,1
2023-10-04,15034,3.0,210.45000000000002,3
2023-10-04,17222,1.0,69.24,1
2023-10-04,17322,1.0,71.06,1
2023-10-04,17504,5.0,264.20000000000005,4
2023-10-04,17507,3.0,150.32999999999998,3
2023-10-04,17704,1.0,74.1,1
2023-10-04,20002,1.0,38.57,1
2023-10-04,44022,5.0,414.53999999999996,2
2023-10-04,4616,2.0,57.7,1
2023-10-04,4620,8.0,133.64,4
2023-10-04,7715,1.0,46.47,1
2023-10-04,8205,1.0,27.03,1
2023-10-04,8206,1.0,27.03,1
2023-10-05,12136,1.0,61.96,1
2023-10-05,17322,1.0,71.06,1
2023-10-05,17400,1.0,77.74,1
2023-10-05,17504,2.0,105.68,1
2023-10-05,17700,1.0,72.88,1
2023-10-05,3525,1.0,37.96,1
2023-10-05,45203,1.0,37.05,1
2023-10-05,7152,1.0,119.96,1
2023-10-05,7715,1.0,46.47,1
2023-10-05,8205,1.0,27.03,1
2023-10-06,12136,2.0,123.9,1
2023-10-06,15030,1.0,72.88,1
2023-10-06,17222,2.0,138.49,1
2023-10-06,17400,2.0,155.48,2
2023-10-06,17504,2.0,105.68,1
2023-10-06,17507,2.0,100.22,1
2023-10-06,4620,1.0,16.7,1
2023-10-06,4703,1.0,56.49,1
2023-10-06,7715,1.0,46.47,1
2023-10-06,8205,1.0,27.03,1
2023-10-06,8215,1.0,20.34,1
2023-10-06,9302,1.0,29.76,1
2023-10-08,12130,2.0,123.9,1
2023-10-08,12134,1.0,61.96,1
2023-10-08,12136,1.0,61.96,1
2023-10-08,17114,1.0,70.46,1
2023-10-08,17222,2.0,138.49,1
2023-10-08,17504,1.0,52.84,1
2023-10-08,17507,1.0,50.11,1
2023-10-08,17700,1.0,72.88,1
2023-10-08,20002,1.0,38.57,1
2023-10-08,44022,1.0,82.91,1
2023-10-08,4500,1.0,34.62,1
2023-10-08,4614,1.0,21.11,1
2023-10-08,4616,5.0,144.26,2
2023-10-08,4620,4.0,66.81,1
2023-10-08,8202,2.0,54.06,2
2023-10-08,8203,1.0,27.03,1
2023-10-08,8205,1.0,27.03,1
2023-10-08,8206,2.0,54.06,2
2023-10-09,12130,1.0,61.96,1
2023-10-09,12134,1.0,61.96,1
2023-10-09,12136,3.0,185.88,3
2023-10-09,15034,1.0,70.15,1
2023-10-09,17222,1.0,69.24,1
2023-10-09,17322,1.0,71.06,1
2023-10-09,17400,1.0,77.74,1
2023-10-09,17501,1.0,53.75,1
2023-10-09,17504,2.0,105.68,1
2023-10-09,17507,3.0,150.32999999999998,2
2023-10-09,17700,1.0,72.88,1
2023-10-09,18121,1.0,57.7,1
2023-10-09,2621,1.0,52.39,1
2023-10-09,44022,3.0,248.72,2
2023-10-09,44052,1.0,46.16,1
2023-10-09,44072,1.0,43.73,1
2023-10-09,4616,3.0,86.55,1
2023-10-09,8203,1.0,27.03,1
2023-10-09,8205,2.0,54.06,2
2023-10-09,8206,1.0,27.03,1
2023-10-09,8215,1.0,20.34,1
2023-10-09,8216,1.0,20.34,1
2023-10-10,12121,1.0,29.76,1
2023-10-10,12136,1.0,61.96,1
2023-10-10,13014,1.0,32.8,1
2023-10-10,15034,1.0,70.15,1
2023-10-10,17507,1.0,50.11,1
2023-10-10,18121,1.0,57.7,1
2023-10-10,26004,1.0,4.1,1
2023-10-10,44022,1.0,82.91,1
2023-10-10,44052,1.0,46.16,1
2023-10-10,4620,1.0,16.7,1
2023-10-10,8202,1.0,27.03,1
2023-10-10,8205,1.0,27.03,1
2023-10-10,8206,1.0,27.03,1
2023-10-12,12130,1.0,61.96,1
2023-10-12,12134,1.0,61.96,1
2023-10-12,12136,1.0,61.96,1
2023-10-12,14218,1.0,56.94,1
2023-10-12,17222,1.0,67.79,1
2023-10-12,17504,1.0,52.84,1
2023-10-12,17700,1.0,72.88,1
2023-10-12,44022,1.0,82.91,1
2023-10-12,8205,1.0,27.03,1
2023-10-12,8206,1.0,27.03,1
2023-10-16,12136,1.0,61.96,1
2023-10-16,15034,1.0,70.15,1
2023-10-16,17222,1.0,67.79,1
2023-10-16,17322,1.0,71.06,1
2023-10-16,17400,2.0,155.48,2
2023-10-16,17504,1.0,52.84,1
2023-10-16,17507,1.0,50.11,1
2023-10-16,17700,1.0,72.88,1
2023-10-16,18121,1.0,57.7,1
2023-10-16,20002,1.0,38.57,1
2023-10-16,44022,1.0,82.91,1
2023-10-16,44071,2.0,54.68,2
2023-10-16,44072,1.0,43.73,1
2023-10-16,8206,1.0,27.03,1
2023-10-16,8222,1.0,49.81,1
2023-10-17,12134,1.0,61.96,1
2023-10-17,15032,1.0,73.8,1
2023-10-17,15034,2.0,140.3,2
2023-10-17,17114,1.0,70.46,1
2023-10-17,17322,2.0,142.12,2
2023-10-17,17507,2.0,100.22,2
2023-10-17,17704,1.0,74.1,1
2023-10-17,44071,1.0,27.34,1
2023-10-17,44072,1.0,43.73,1
2023-10-17,8202,1.0,27.03,1
2023-10-19,12130,1.0,61.96,1
2023-10-20,12134,1.0,61.96,1
2023-10-20,12136,1.0,61.96,1
2023-10-20,15032,1.0,73.8,1
2023-10-20,17504,2.0,105.68,1
2023-10-20,17507,1.0,50.11,1
2023-10-20,20002,3.0,115.71,1
2023-10-20,26009,1.0,4.1,1
2023-10-20,26123,2.0,9.12,1
2023-10-20,26124,2.0,9.12,1
2023-10-20,44022,1.0,82.91,1
2023-10-20,4500,2.0,69.24,1
2023-10-20,45203,1.0,37.05,1
2023-10-20,4616,4.0,115.41,1
2023-10-20,8203,1.0,27.03,1
2023-10-20,8205,2.0,54.05,1
2023-10-20,8206,2.0,54.05,1
2023-10-20,8215,1.0,20.34,1
2023-10-20,8222,1.0,49.81,1
2023-10-22,44071,1.0,27.34,1
2023-10-22,45225,1.0,52.24,1
2023-10-23,18101,1.0,78.35,1
2023-10-23,4620,1.0,16.7,1
2023-10-23,8206,1.0,27.03,1
2023-10-24,12100,1.0,19.43,1
2023-10-24,12134,1.0,61.96,1
2023-10-24,12136,1.0,61.96,1
2023-10-24,17400,1.0,77.74,1
2023-10-24,17504,1.0,52.84,1
2023-10-24,4706,1.0,38.57,1
2023-10-24,8202,1.0,27.03,1
2023-10-24,8203,1.0,27.03,1
2023-10-24,8206,1.0,27.03,1
2023-10-24,8222,1.0,49.81,1
2023-10-25,12100,1.0,19.43,1
2023-10-25,12134,1.0,61.96,1
2023-10-25,15026,1.0,67.42,1
2023-10-25,17400,1.0,77.74,1
2023-10-25,17504,1.0,52.84,1
2023-10-25,17507,1.0,50.11,1
2023-10-25,8205,1.0,27.03,1
2023-10-25,8206,2.0,54.06,2
2023-10-27,12130,4.0,247.8,1
2023-10-27,12136,1.0,61.96,1
2023-10-27,15026,1.0,67.42,1
2023-10-27,17504,2.0,105.68,1
2023-10-27,44071,1.0,27.34,1
2023-10-27,44072,1.0,43.73,1
2023-10-27,4616,2.0,57.7,1
2023-10-30,12130,1.0,61.96,1
2023-10-30,12136,3.0,185.86,2
2023-10-30,15034,1.0,70.15,1
2023-10-30,17322,1.0,71.06,1
2023-10-30,17400,1.0,77.74,1
2023-10-30,17501,1.0,53.75,1
2023-10-30,17504,2.0,105.68,2
2023-10-30,17507,2.0,100.22,2
2023-10-30,4620,2.0,33.41,1
2023-10-30,8203,3.0,81.09,1
2023-10-30,8222,1.0,49.81,1
2023-10-31,12130,2.0,123.9,1
2023-10-31,12132,2.0,123.9,1
2023-10-31,12136,2.0,123.92,2
2023-10-31,14218,1.0,56.94,1
2023-10-31,15026,3.0,202.26,2
2023-10-31,15030,2.0,145.77,1
2023-10-31,17114,1.0,70.46,1
2023-10-31,17222,3.0,203.36,2
2023-10-31,17322,4.0,284.24,3
2023-10-31,17400,3.0,233.23000000000002,2
2023-10-31,17504,3.0,158.52,2
2023-10-31,17507,4.0,200.44,3
2023-10-31,17521,1.0,25.51,1
2023-10-31,17704,1.0,74.1,1
2023-10-31,18121,1.0,57.7,1
2023-10-31,44022,3.0,248.73,3
2023-10-31,44071,4.0,109.34,2
2023-10-31,44072,3.0,131.19,1
2023-10-31,4500,2.0,69.24,1
2023-10-31,4502,1.0,46.47,1
2023-10-31,4616,6.0,173.11,2
2023-10-31,4620,6.0,100.22,1
2023-10-31,8154,1.0,17.92,1
2023-10-31,8202,1.0,27.03,1
2023-10-31,8205,1.0,27.03,1
2023-10-31,8206,1.0,27.03,1
2023-10-31,8212,1.0,20.34,1
2023-10-31,8213,1.0,20.34,1
2023-10-31,8215,2.0,40.7,1
2023-10-31,8216,2.0,40.7,1
2023-11-01,15026,1.0,67.42,1
2023-11-01,15034,1.0,70.15,1
2023-11-01,20002,1.0,38.57,1
2023-11-01,44033,1.0,64.99,1
2023-11-01,8202,1.0,27.03,1
2023-11-01,8205,3.0,81.08,2
2023-11-01,8206,2.0,54.05,1
2023-11-02,12130,1.0,61.96,1
2023-11-02,12136,1.0,61.96,1
2023-11-02,15026,1.0,67.42,1
2023-11-02,15032,1.0,73.8,1
2023-11-02,17504,1.0,52.84,1
2023-11-02,2621,1.0,52.39,1
2023-11-02,45225,1.0,52.24,1
2023-11-02,4620,2.0,33.41,1
2023-11-02,4703,1.0,56.49,1
2023-11-02,8205,1.0,27.03,1
2023-11-02,8206,1.0,27.03,1
2023-11-02,8207,1.0,27.03,1
2023-11-02,8222,1.0,49.81,1
2023-11-06,12100,1.0,19.43,1
2023-11-06,12130,3.0,185.88,3
2023-11-06,12136,1.0,61.96,1
2023-11-06,15032,2.0,147.6,2
2023-11-06,15034,1.0,70.15,1
2023-11-06,17114,1.0,70.46,1
2023-11-06,17222,3.0,203.37,3
2023-11-06,17322,3.0,213.18,3
2023-11-06,17400,2.0,155.48,2
2023-11-06,17501,2.0,107.5,2
2023-11-06,17504,3.0,158.52,3
2023-11-06,17507,3.0,150.32999999999998,3
2023-11-06,17700,2.0,145.76,2
2023-11-06,17704,1.0,74.1,1
2023-11-06,44022,1.0,82.91,1
2023-11-06,45225,1.0,52.24,1
2023-11-06,4616,2.0,57.7,1
2023-11-06,4620,1.0,16.7,1
2023-11-06,8123,1.0,26.43,1
2023-11-06,8203,1.0,27.03,1
2023-11-06,8205,1.0,27.03,1
2023-11-07,12130,1.0,61.96,1
2023-11-07,12136,2.0,123.92,2
2023-11-07,17400,3.0,233.21999999999997,3
2023-11-07,17507,3.0,150.32999999999998,2
2023-11-07,2621,1.0,52.39,1
2023-11-07,3527,1.0,37.96,1
2023-11-07,44022,1.0,82.91,1
2023-11-07,44071,1.0,27.34,1
2023-11-07,4620,1.0,16.7,1
2023-11-07,4706,1.0,38.57,1
2023-11-07,6153,2.0,76.53,1
2023-11-07,8206,1.0,27.03,1
2023-11-08,17322,1.0,71.06,1
2023-11-08,17501,1.0,53.75,1
2023-11-08,17507,1.0,50.11,1
2023-11-08,3527,1.0,37.96,1
2023-11-08,9302,1.0,29.76,1
2023-11-09,12136,2.0,123.92,2
2023-11-09,15026,1.0,67.42,1
2023-11-09,17322,1.0,71.06,1
2023-11-09,17400,1.0,77.74,1
2023-11-09,17504,1.0,52.84,1
2023-11-09,17507,1.0,50.11,1
2023-11-09,26104,3.0,20.04,1
2023-11-09,44022,2.0,165.82,2
2023-11-09,4616,1.0,28.85,1
2023-11-09,8205,1.0,27.03,1
2023-11-09,8207,1.0,27.03,1
2023-11-12,15034,1.0,70.15,1
2023-11-12,17322,1.0,71.06,1
2023-11-12,17507,1.0,50.11,1
2023-11-12,17700,1.0,72.88,1
2023-11-12,26001,4.0,16.4,1
2023-11-12,2721,1.0,41.3,1
2023-11-12,44071,1.0,27.34,1
2023-11-12,4620,1.0,16.7,1
2023-11-13,12136,1.0,61.96,1
2023-11-13,17400,1.0,77.74,1
2023-11-13,17507,1.0,50.11,1
2023-11-13,18101,1.0,78.35,1
2023-11-13,3527,1.0,37.96,1
2023-11-13,44022,1.0,82.91,1
2023-11-13,45225,1.0,52.24,1
2023-11-13,4620,1.0,16.7,1
2023-11-13,8203,3.0,81.09,1
2023-11-13,8205,4.0,108.12,1
2023-11-13,8206,2.0,54.05,1
2023-11-13,8222,1.0,49.81,1
2023-11-14,17507,1.0,50.11,1
2023-11-14,44071,1.0,27.34,1
2023-11-14,44072,1.0,43.73,1
2023-11-15,12136,1.0,61.96,1
2023-11-15,17400,1.0,77.74,1
2023-11-15,17504,1.0,52.84,1
2023-11-15,17507,2.0,100.22,2
2023-11-15,44022,1.0,82.91,1
2023-11-15,44071,1.0,27.34,1
2023-11-15,4616,2.0,57.7,2
2023-11-15,4620,1.0,16.7,1
2023-11-20,14218,2.0,113.88,1
2023-11-20,15032,1.0,73.8,1
2023-11-20,17322,1.0,71.06,1
2023-11-20,17507,2.0,100.22,1
2023-11-20,20002,3.0,115.71,1
2023-11-20,2721,2.0,82.6,1
2023-11-20,4616,3.0,86.55,1
2023-11-20,8212,1.0,20.34,1
2023-11-20,8216,1.0,20.34,1
2023-11-20,8217,1.0,20.34,1
2023-11-21,12100,2.0,38.88,1
2023-11-21,12130,1.0,61.96,1
2023-11-21,12134,1.0,61.96,1
2023-11-21,12136,2.0,123.92,2
2023-11-21,15034,2.0,140.3,2
2023-11-21,17322,1.0,71.06,1
2023-11-21,17400,1.0,77.74,1
2023-11-21,17504,3.0,158.52,3
2023-11-21,26100,2.0,13.36,1
2023-11-21,45005,1.0,46.77,1
2023-11-21,4620,2.0,33.41,1
2023-11-21,4700,2.0,88.68,1
2023-11-21,8202,1.0,27.03,1
2023-11-21,8205,1.0,27.03,1
2023-11-21,8207,1.0,27.03,1
2023-11-22,17322,1.0,69.42,1
2023-11-22,17400,1.0,77.74,1
2023-11-22,17504,1.0,52.84,1
2023-11-22,3525,1.0,37.96,1
2023-11-22,44022,1.0,82.91,1
2023-11-27,12130,4.0,247.82000000000002,3
2023-11-27,12134,1.0,61.96,1
2023-11-27,12136,5.0,309.8,5
2023-11-27,14218,1.0,56.94,1
2023-11-27,15032,1.0,73.8,1
2023-11-27,15034,1.0,70.15,1
2023-11-27,17322,1.0,69.42,1
2023-11-27,17400,1.0,77.74,1
2023-11-27,17501,1.0,53.75,1
2023-11-27,17504,6.0,317.04,5
2023-11-27,20002,2.0,77.14,1
2023-11-27,2721,1.0,41.3,1
2023-11-27,44022,1.0,82.91,1
2023-11-27,44071,1.0,27.34,1
2023-11-27,4500,1.0,34.62,1
2023-11-27,4616,6.0,173.11,2
2023-11-27,8202,2.0,54.06,2
2023-11-27,8205,1.0,27.03,1
2023-11-27,8206,1.0,27.03,1
2023-11-28,17322,1.0,69.42,1
2023-11-28,17400,1.0,77.74,1
2023-11-28,44071,1.0,27.34,1
2023-11-28,4620,1.0,16.7,1
2023-11-28,8205,2.0,54.06,2
2023-11-29,12130,1.0,61.96,1
2023-11-29,12134,1.0,61.96,1
2023-11-29,12136,1.0,61.96,1
2023-11-29,15030,1.0,72.88,1
2023-11-29,15032,2.0,147.6,1
2023-11-29,15034,2.0,140.3,2
2023-11-29,17322,1.0,69.42,1
2023-11-29,17400,1.0,77.74,1
2023-11-29,17504,1.0,52.84,1
2023-11-29,18101,1.0,78.35,1
2023-11-29,44022,1.0,82.91,1
2023-11-29,4616,3.0,86.55000000000001,2
2023-11-29,4620,3.0,50.099999999999994,3
2023-11-29,8205,1.0,27.03,1
2023-11-29,8206,2.0,54.05,1
2023-11-29,8207,1.0,27.03,1
2023-11-29,8222,1.0,49.81,1
2023-12-04,12130,2.0,123.92,2
2023-12-04,12134,1.0,61.96,1
2023-12-04,12136,2.0,123.92,2
2023-12-04,17322,3.0,208.26,3
2023-12-04,17400,2.0,155.48,2
2023-12-04,17504,2.0,105.68,1
2023-12-04,26123,1.0,4.56,1
2023-12-04,26124,1.0,4.56,1
2023-12-04,44022,2.0,165.81,1
2023-12-04,44071,1.0,27.34,1
2023-12-04,44072,1.0,43.73,1
2023-12-04,4502,1.0,46.47,1
2023-12-04,45203,3.0,111.15,1
2023-12-04,45207,2.0,79.57,1
2023-12-04,4616,3.0,86.55,1
2023-12-04,4620,7.0,116.92,2
2023-12-04,8205,4.0,108.11,3
2023-12-04,8222,1.0,49.81,1
2023-12-05,12100,2.0,38.86,2
2023-12-05,12134,1.0,61.96,1
2023-12-05,12136,2.0,123.92,2
2023-12-05,14218,1.0,56.94,1
2023-12-05,15032,1.0,73.8,1
2023-12-05,17322,1.0,69.42,1
2023-12-05,17400,3.0,233.21999999999997,3
2023-12-05,17504,1.0,52.84,1
2023-12-05,17700,1.0,72.88,1
2023-12-05,18101,1.0,78.35,1
2023-12-05,44022,1.0,82.91,1
2023-12-05,45203,1.0,37.05,1
2023-12-05,4616,1.0,28.85,1
2023-12-05,4703,1.0,56.49,1
2023-12-05,7151,1.0,119.96,1
2023-12-05,8206,2.0,54.06,2
2023-12-06,12130,1.0,61.96,1
2023-12-06,12134,1.0,61.96,1
2023-12-06,12136,1.0,61.96,1
2023-12-06,15030,1.0,72.88,1
2023-12-06,15034,1.0,70.15,1
2023-12-06,17504,1.0,52.84,1
2023-12-06,26124,3.0,13.66,1
2023-12-06,44072,1.0,43.73,1
2023-12-06,4620,1.0,16.7,1
2023-12-07,12130,1.0,61.96,1
2023-12-07,12136,1.0,61.96,1
2023-12-07,18101,1.0,78.35,1
2023-12-07,26101,2.0,9.12,1
2023-12-07,8153,1.0,25.51,1
2023-12-07,8166,1.0,14.57,1
2023-12-07,8206,3.0,81.08,2
2023-12-08,14218,1.0,56.94,1
2023-12-08,17322,1.0,69.42,1
2023-12-08,17504,1.0,52.84,1
2023-12-08,17507,1.0,50.11,1
2023-12-08,18121,1.0,57.7,1
2023-12-08,44022,1.0,82.91,1
2023-12-13,12130,1.0,61.96,1
2023-12-13,12134,1.0,61.96,1
2023-12-13,12136,1.0,61.96,1
2023-12-13,14218,1.0,56.94,1
2023-12-13,15026,2.0,134.84,1
2023-12-13,15032,2.0,147.59,1
2023-12-13,15034,2.0,140.31,1
2023-12-13,17322,2.0,138.85,1
2023-12-13,44071,1.0,27.34,1
2023-12-14,12100,8.0,155.5,2
2023-12-14,12130,1.0,61.96,1
2023-12-14,12136,2.0,123.92,2
2023-12-14,14218,1.0,56.94,1
2023-12-14,15034,1.0,70.15,1
2023-12-14,17322,2.0,138.84,2
2023-12-14,17400,1.0,77.74,1
2023-12-14,17504,2.0,105.68,1
2023-12-14,17704,1.0,74.1,1
2023-12-14,20002,1.0,38.57,1
2023-12-14,4616,1.0,28.85,1
2023-12-14,4620,1.0,16.7,1
2023-12-14,8206,1.0,27.03,1
2023-12-18,12100,3.0,58.31,1
2023-12-18,12130,3.0,185.86,1
2023-12-18,15030,1.0,72.88,1
2023-12-18,17400,3.0,233.23000000000002,2
2023-12-18,17504,2.0,105.68,1
2023-12-18,18101,1.0,78.35,1
2023-12-18,26001,7.0,28.7,1
2023-12-18,44022,1.0,82.91,1
2023-12-20,12136,1.0,61.96,1
2023-12-20,14218,1.0,56.94,1
2023-12-20,15030,1.0,72.88,1
2023-12-20,15034,1.0,70.15,1
2023-12-20,17222,2.0,135.58,2
2023-12-20,17322,2.0,138.84,2
2023-12-20,17504,2.0,105.68,2
2023-12-20,17507,8.0,400.88,6
2023-12-20,17704,1.0,74.1,1
2023-12-20,44022,1.0,82.91,1
2023-12-20,45207,1.0,39.79,1
2023-12-20,4620,1.0,16.7,1
2023-12-20,8203,1.0,27.03,1
2023-12-20,8205,1.0,27.03,1
2023-12-22,12130,1.0,61.96,1
2023-12-22,12136,1.0,61.96,1
2023-12-22,14218,1.0,56.94,1
2023-12-22,15032,2.0,147.59,1
2023-12-22,17222,2.0,135.57,1
2023-12-22,17507,1.0,50.11,1
2023-12-22,18121,1.0,57.7,1
2023-12-22,2621,1.0,52.39,1
2023-12-22,8205,1.0,27.03,1
2023-12-22,8207,1.0,27.03,1
2023-12-26,17504,2.0,105.68,1
2023-12-27,10752,1.0,43.0,1
2023-12-27,12130,2.0,123.9,1
2023-12-27,12136,1.0,61.96,1
2023-12-27,13014,1.0,32.8,1
2023-12-27,14218,2.0,113.88,1
2023-12-27,15032,1.0,73.8,1
2023-12-27,15034,1.0,70.15,1
2023-12-27,17222,2.0,135.57,1
2023-12-27,17400,2.0,155.48,2
2023-12-27,17501,1.0,53.75,1
2023-12-27,17504,5.0,264.21000000000004,3
2023-12-27,17507,3.0,150.32999999999998,2
2023-12-27,18101,1.0,78.35,1
2023-12-27,18121,1.0,57.7,1
2023-12-27,21008,1.0,18.83,1
2023-12-27,26007,2.0,8.2,1
2023-12-27,26008,2.0,8.2,1
2023-12-27,26100,2.0,13.36,1
2023-12-27,26127,4.0,18.22,1
2023-12-27,3527,2.0,75.92,1
2023-12-27,44022,1.0,82.91,1
2023-12-27,44071,2.0,54.68,2
2023-12-27,45225,1.0,52.24,1
2023-12-27,4616,2.0,57.7,1
2023-12-27,6153,2.0,76.53,1
2023-12-27,9302,1.0,29.76,1
2023-12-28,12136,1.0,61.96,1
2023-12-28,17400,1.0,77.74,1
2023-12-28,17501,1.0,53.75,1
2023-12-28,21008,1.0,18.83,1
2023-12-28,26007,2.0,8.2,1
2023-12-28,26100,2.0,13.36,1
2023-12-28,26127,4.0,18.22,1
2023-12-28,3527,2.0,75.92,1
2023-12-28,44022,1.0,82.91,1
2023-12-28,44071,1.0,27.34,1
2023-12-28,6153,2.0,76.53,1
2024-01-02,12136,2.0,123.9,1
2024-01-02,17322,1.0,69.42,1
2024-01-02,17400,2.0,155.49,1
2024-01-02,17501,1.0,53.75,1
2024-01-02,17504,2.0,105.68,2
2024-01-02,17507,2.0,100.22,2
2024-01-02,26001,5.0,20.5,1
2024-01-02,26006,2.0,8.2,1
2024-01-02,26009,2.0,8.2,1
2024-01-02,26101,5.0,22.78,1
2024-01-02,26123,2.0,9.12,1
2024-01-02,26124,7.0,31.9,2
2024-01-02,44022,1.0,82.91,1
2024-01-02,4500,1.0,34.62,1
